"vOTU_names","pVal","phase","peak.shape","period","p.adj"
"T76_S__k141_210733||full",8.79275834636505e-05,8,16,24,0.0163397069061258
"T56_S__k141_639493||full",0.00145895893220509,8,16,24,0.0349083316051522
"T64_S__k141_120433||full",0.00111537384619492,8,16,24,0.0318298907622438
"T4_S__k141_1200567||full",0.000720243106891782,12,12,24,0.0275078337386082
"T8_S__k141_1372949||full",0.000138032350435362,8,16,24,0.0184149605148312
"T72_S__k141_1112172||full",0.00150311604916546,16,8,24,0.0349083316051522
"T32_S__k141_564028||full",6.15553484014262e-05,12,12,24,0.0156932407447844
"T8_S__k141_658023||full",0.00171564449287438,16,8,24,0.0376121464467725
"T8_S__k141_897282||full",0.00116344065420643,16,8,24,0.0318980288616093
"T40_S__k141_563112||full",0.00113304791203059,12,12,24,0.0318980288616093
"T72_S__k141_799614||full",0.000379998922775293,16,8,24,0.022635409387653
"T12_S__k141_636066||full",0.000479532712711673,16,8,24,0.0242683243402119
"T104_S__k141_399645||full",0.00153757408427773,8,16,24,0.0351731874130382
"T112_S__k141_1034586||full",0.000188363580620504,8,16,24,0.0194832470696007
"T32_S__k141_611719||full",0.00111496396028117,16,8,24,0.0318298907622438
"T68_S__k141_69425||full",0.000814787978763046,24,12,24,0.0287567945992524
"T16_S__k141_788066||full",0.00145895893220509,8,16,24,0.0349083316051522
"T12_S__k141_964503||full",0.000298897699999932,16,8,24,0.0216367979306378
"T8_S__k141_1040826||full",0.00288528746104664,16,8,24,0.0482515468754398
"T32_S__k141_1117209||full",0.000814787978763046,12,12,24,0.0287567945992524
"T40_S__k141_542139||full",0.000689418833354777,12,16,24,0.0269904407936177
"T8_S__k141_407179||full",0.00111537384619492,8,16,24,0.0318298907622438
"T28_S__k141_924775||full",0.00248090437031281,24,12,24,0.0441872882844828
"T96_S__k141_45958||full",0.00281420430770767,8,16,24,0.0475859937896881
"T8_S__k141_1347441||full",4.33178234195397e-05,8,16,24,0.0149793527543917
"T32_S__k141_1004312||full",0.000314616160474601,12,12,24,0.0219379361484287
"T36_S__k141_426004||full",0.00292781457811997,16,8,24,0.048657585583114
"T52_S_k141_172231||full",0.000814787978763046,12,12,24,0.0287567945992524
"T84_S__k141_420815||full",0.00145895893220509,8,16,24,0.0349083316051522
"T12_S__k141_816683||full",0.00065278449265216,16,12,24,0.0265258740933821
"T8_S__k141_135448||full",0.00289640800295085,12,12,24,0.0482515468754398
"T52_D__k141_595882||full",0.00286882129410629,12,16,24,0.0482515468754398
"T4_S__k141_1688||full",0.00126085739135078,8,16,24,0.0334030644137503
"T8_S__k141_659834||full",0.000509005286215315,12,12,24,0.0245274706475973
"T60_S__k141_217938||full",0.000363477230480715,16,8,24,0.0222849259507213
"T8_S__k141_406147||full",0.000331256382747241,12,12,24,0.0220661404452316
"T104_S__k141_354313||full",0.001897916408914,8,16,24,0.0394135059394885
"T92_S__k141_700411||full",0.00245569380076853,8,16,24,0.0441872882844828
"T68_S__k141_173704||full",0.00314758632114179,16,8,24,0.0494560923511894
"T44_S__k141_137723||full",0.000629232320949202,20,8,24,0.0263252837660094
"T56_S__k141_347929||full",0.000907699152089304,12,12,24,0.029285845794391
"T16_S__k141_945560||full",0.00262086491638249,20,4,24,0.0455080242865334
"T48_S__k141_218268||full",0.00182826586678763,12,12,24,0.0391766634499077
"T8_S__k141_765117||full",0.00286869096759402,8,20,24,0.0482515468754398
"T100_S__k141_549675||full",0.000303747069859933,8,16,24,0.0219222997007107
"T84_S__k141_748541||full",0.000817545778670632,8,20,24,0.0287567945992524
"T52_S_k141_563286||full",0.000359684434981709,8,16,24,0.0222849259507213
"T108_S__k141_618212||full",0.000344045981286852,8,16,24,0.0222849259507213
"T12_S__k141_904366||full",0.000509005286215315,12,12,24,0.0245274706475973
"T56_S__k141_145020||full",0.000590440044506442,8,16,24,0.0263252837660094
"T20_S__k141_144720||full",0.00206707939918362,24,12,24,0.040593885297512
"T84_S__k141_709703||full",2.40553278604845e-05,16,8,24,0.0139876047649868
"T92_S__k141_1197313||full",0.000777752161546544,12,12,24,0.0287567945992524
"T104_S__k141_310969||full",0.000460639832149528,8,16,24,0.0242683243402119
"T24_S__k141_818134||full",0.000108220438769866,16,8,24,0.0177657607076173
"T108_S__k141_447048||full",0.000470518045613887,12,12,24,0.0242683243402119
"T84_S__k141_360574||full",0.00248090437031281,12,12,24,0.0441872882844828
"T88_S_k141_639627||full",0.000501329654198568,16,8,24,0.0243358535905498
"T16_S__k141_127385||full",0.00314758632114179,16,8,24,0.0494560923511894
"T8_S__k141_793390||full",0.000316199274440549,24,12,24,0.0219379361484287
"T76_S__k141_634203||full",0.000244838071783957,16,12,24,0.0205494248532989
"T4_S__k141_1222676||full",0.00143879233478458,12,12,24,0.0349083316051522
"T52_S_k141_308859||full",0.000450060739282848,24,12,24,0.0242683243402119
"T28_S__k141_513620||full",0.000990475545442152,16,8,24,0.0307282189075417
"T8_S__k141_1255417||full",0.00112553626510916,8,16,24,0.0318980288616093
"T112_S__k141_653118||full",0.0015041919863657,12,12,24,0.0349083316051522
"T4_D_k141_1206975||full",0.00062311247025888,16,12,24,0.0263252837660094
"T80_S__k141_874977||full",0.000316199274440549,12,12,24,0.0219379361484287
"T104_S__k141_234995||full",0.00071939616739229,16,8,24,0.0275078337386082
"T32_S__k141_1195961||full",9.5908391615419e-05,8,16,24,0.0166474967353101
"T8_S__k141_252832||full",0.00161489985863488,16,8,24,0.0360398020064377
"T32_S__k141_937767||full",0.00111496396028117,16,8,24,0.0318298907622438
"T76_S__k141_853148||full",0.000811054353873167,8,16,24,0.0287567945992524
"T76_S__k141_637516||full",0.000266986789239105,8,16,24,0.0206678603286038
"T20_S__k141_503511||full",0.00268901162975396,24,12,24,0.0460957834875117
"T24_S__k141_1064640||full",0.000188363580620504,8,16,24,0.0194832470696007
"T48_S__k141_948719||full",0.000635107509707133,12,12,24,0.0263252837660094
"T60_S__k141_746515||full",0.00129683637539079,16,8,24,0.0340951096565825
"T20_S__k141_1138624||full",0.000835735192140367,16,8,24,0.0287567945992524
"T104_S__k141_365685||full",0.00108154573421102,12,12,24,0.0317983017443167
"T68_S__k141_787835||full",0.00108603268945857,24,12,24,0.0317983017443167
"T0_S__k141_348352||full",3.0362116569481e-05,12,12,24,0.0139876047649868
"T44_S__k141_267473||full",0.00218570393484707,24,8,24,0.0417881050757103
"T12_S__k141_24509||full",0.000540772867105509,20,4,24,0.0249973341659219
"T12_S__k141_715140||full",0.00314758632114179,16,8,24,0.0494560923511894
"T8_S__k141_627943||full",0.000363477230480715,16,8,24,0.0222849259507213
"T48_S__k141_469161||full",0.000273989558333271,16,8,24,0.0206678603286038
"T20_S__k141_325515||full",0.000858642210921759,16,8,24,0.0287567945992524
"T108_S__k141_199053||full",0.000205487542495095,8,16,24,0.0197447434681597
"T60_S__k141_886706||full",0.00121884391119175,8,16,24,0.0327923182951079
"T32_S__k141_18234||full",0.000545746957896133,16,8,24,0.0250278728001836
"T88_S_k141_639498||full",0.00108603268945857,12,12,24,0.0317983017443167
"T36_S__k141_598637||full",0.00075536527468706,8,16,24,0.0283792315923545
"T84_S__k141_590295||full",1.84456329536895e-05,8,16,24,0.0139876047649868
"T108_S__k141_161439||full",0.000523126595685462,16,8,24,0.0247643937202889
"T44_S__k141_878098||full",0.00113304791203059,16,12,24,0.0318980288616093
"T84_S__k141_512149||full",0.000814787978763046,12,12,24,0.0287567945992524
"T96_S__k141_46554||full",5.37146644271988e-07,8,16,24,0.00366064156206852
"T104_S__k141_161581||full",0.000543016344729286,8,16,24,0.0249973341659219
"T76_S__k141_1042042||full",0.00101661103754576,8,20,24,0.0314014114660322
"T52_S_k141_1220133||full",0.00220368650493241,16,8,24,0.0420489086134227
"T88_D__k141_436441||full",0.00119544571729629,16,12,24,0.0324149189234181
"T108_S__k141_972654||full",9.6807547463102e-05,8,20,24,0.0167435568162254
"T72_S__k141_1086392||full",0.00245569380076853,8,16,24,0.0441872882844828
"T20_S__k141_125412||full",0.0019809510908843,24,12,24,0.0395276058629358
"T4_S__k141_1102623||full",0.00316070467140768,8,16,24,0.0494560923511894
"T76_S__k141_716571||full",0.000915308914547963,8,16,24,0.0294724601820005
"T8_S__k141_799247||full",0.00301643689109421,16,8,24,0.0490444918765397
"T24_S__k141_905827||full",0.000108220438769866,16,8,24,0.0177657607076173
"T84_S__k141_1070954||full",0.00301643689109421,16,8,24,0.0490444918765397
"T8_S__k141_1440570||full",0.000962818298996182,20,8,24,0.0302578615079735
"T4_D_k141_474015||full",0.00302806291217589,12,12,24,0.0490444918765397
"T108_S__k141_469655||full",0.00306089705894361,16,8,24,0.0494560923511894
"T40_D__k141_788990||full",7.59379312419604e-05,8,16,24,0.0163397069061258
"T16_S__k141_455184||full",0.00143879233478458,24,12,24,0.0349083316051522
"T56_S__k141_361150||full",0.000479532712711673,16,8,24,0.0242683243402119
"T84_S__k141_213367||full",0.00116344065420643,16,8,24,0.0318980288616093
"T96_S__k141_99523||full",0.000470518045613887,12,12,24,0.0242683243402119
"T44_S__k141_1156676||full",0.00218570393484707,8,16,24,0.0417881050757103
"T84_S__k141_956162||full",0.00301643689109421,16,8,24,0.0490444918765397
"T12_S__k141_742370||full",0.00208413275446202,12,12,24,0.0406941832701145
"T8_S__k141_1228782||full",0.00134685581966691,16,8,24,0.0349083316051522
"T4_S__k141_1155486||full",0.00277600168782529,8,16,24,0.047187156805196
"T36_S__k141_85403||full",0.00177132013351933,16,8,24,0.0383981608890215
"T0_S__k141_146919||full",0.0016490633068214,12,12,24,0.0365706331101595
"T12_S__k141_123833||full",0.000460639832149528,8,16,24,0.0242683243402119
"T48_S__k141_632085||full",0.0010664872663559,16,8,24,0.0317983017443167
"T100_D__k141_925114||full",0.00144264373052332,12,12,24,0.0349083316051522
"T12_S__k141_639575||full",0.000905842103547456,16,12,24,0.029285845794391
"T96_S__k141_248950||full",0.000657613271509888,16,12,24,0.0265258740933821
"T64_S__k141_779305||full",0.000905842103547456,16,12,24,0.029285845794391
"T0_S__k141_210999||full",0.001897916408914,8,16,24,0.0394135059394885
"T36_S__k141_798699||full",0.000640900090033144,8,16,24,0.0263252837660094
"T4_D_k141_1045287||full",0.00018987220649844,12,16,24,0.0194832470696007
"T104_S__k141_215898||full",0.00145895893220509,8,16,24,0.0349083316051522
"T92_S__k141_1112404||full",0.000501329654198568,16,8,24,0.0243358535905498
"T48_S__k141_288320||full",0.000752095993182849,8,16,24,0.0283003144971709
"T24_S__k141_1115216||full",0.000231178326212715,24,12,24,0.0203925391290152
"T112_S__k141_300079||full",0.00274880740943967,12,12,24,0.046856474911772
"T12_S__k141_125427||full",0.00161489985863488,8,16,24,0.0360398020064377
"T36_S__k141_1311408||full",0.00161489985863488,8,16,24,0.0360398020064377
"T52_S_k141_11496||full",0.00144048621378356,16,8,24,0.0349083316051522
"T8_S__k141_420055||full",0.00316070467140768,8,16,24,0.0494560923511894
"T100_S__k141_536033||full",0.00204735174488914,16,12,24,0.0403866192674099
"T76_S__k141_355601||full",0.00137785637840167,16,8,24,0.0349083316051522
"T40_S__k141_932118||full",0.00239028745966729,16,16,24,0.0440475042225143
"T60_S__k141_432509||full",0.000363477230480715,16,8,24,0.0222849259507213
"T56_S__k141_107024||full",0.000686435259217311,16,8,24,0.0269904407936177
"T104_S__k141_88138||full",0.0010664872663559,16,8,24,0.0317983017443167
"T16_S__k141_991420||full",2.30094440404635e-05,16,8,24,0.0139876047649868
"T52_S_k141_715098||full",0.000783977670841606,16,8,24,0.0287567945992524
"T68_S__k141_1127038||full",0.00137785637840167,16,8,24,0.0349083316051522
"T84_S__k141_26871||full",0.000720243106891782,12,12,24,0.0275078337386082
"T32_S__k141_303543||full",1.34271233366504e-05,8,16,24,0.0120416431286538
"T8_S__k141_292345||full",0.000821309940881683,16,8,24,0.0287567945992524
"T112_S__k141_992563||full",0.001897916408914,8,16,24,0.0394135059394885
"T28_S__k141_547252||full",0.00245569380076853,8,16,24,0.0441872882844828
"T88_S_k141_35968||full",0.000460639832149528,8,16,24,0.0242683243402119
"T112_S__k141_394821||full",0.00116344065420643,16,8,24,0.0318980288616093
"T32_S__k141_405875||full",0.00314758632114179,16,8,24,0.0494560923511894
"T80_S__k141_44713||full",0.00071939616739229,8,16,24,0.0275078337386082
"T8_S__k141_1035451||full",0.00248090437031281,12,12,24,0.0441872882844828
"T112_S__k141_292085||full",0.00193234923656654,16,8,24,0.0394353515457819
"T80_S__k141_715000||full",0.000640900090033144,8,16,24,0.0263252837660094
"T72_S__k141_1093569||full",0.00218570393484707,8,16,24,0.0417881050757103
"T100_S__k141_579458||full",0.00106687933114297,8,16,24,0.0317983017443167
"T52_S_k141_3057||full",0.000151237414826704,16,12,24,0.0191512884950881
"T4_S__k141_444886||full",0.00262929404381185,12,12,24,0.0455080242865334
"T104_S__k141_227041||full",0.000150580745929486,8,16,24,0.019139958960297
"T76_S__k141_900252||full",0.00259367275078157,12,12,24,0.0450525050125
"T92_S__k141_176023||full",8.86917883124815e-06,8,16,24,0.00997866830920481
"T92_S__k141_879313||full",0.00217886606148302,12,12,24,0.0417881050757103
"T104_S__k141_793570||full",0.00315971782140092,12,12,24,0.0494560923511894
"T24_S__k141_301736||full",0.000613034868727355,8,16,24,0.0263252837660094
"T16_S__k141_39738||full",0.00144048621378356,16,8,24,0.0349083316051522
"T108_S__k141_65378||full",0.000544923537172356,16,8,24,0.0250278728001836
"T32_S__k141_605028||full",0.0015041919863657,12,12,24,0.0349083316051522
"T8_S__k141_953625||full",0.000567698905853345,8,16,24,0.0257420623714099
"T76_D__k141_39459||full",0.00161489985863488,16,8,24,0.0360398020064377
"T84_S__k141_992902||full",0.00121236287629883,8,16,24,0.0326905954194876
"T76_S__k141_825339||full",0.00113304791203059,8,16,24,0.0318980288616093
"T4_S__k141_222860||full",0.00157379316057089,16,12,24,0.0356647895087166
"T4_D_k141_175485||full",0.00144264373052332,12,12,24,0.0349083316051522
"T84_S__k141_493393||full",0.000847920460867402,8,16,24,0.0287567945992524
"T88_S_k141_75503||full",0.000481578006338143,8,16,24,0.0242683243402119
"T52_S_k141_167382||full",0.00314758632114179,16,8,24,0.0494560923511894
"T24_S__k141_760974||full",0.000668765311338932,8,16,24,0.0266340185012515
"T28_S__k141_837597||full",0.000686435259217311,16,8,24,0.0269904407936177
"T12_S__k141_1142993||full",0.00210787404819622,16,8,24,0.0409302824402753
"T8_S__k141_1322371||full",0.000990475545442152,8,16,24,0.0307282189075417
"T40_S__k141_796550||full",0.000811054353873167,8,16,24,0.0287567945992524
"T80_S__k141_162444||full",0.000907699152089304,12,12,24,0.029285845794391
"T4_D_k141_492369||full",0.00301643689109421,20,8,24,0.0490444918765397
"T96_S__k141_235329||full",0.000138032350435362,8,16,24,0.0184149605148312
"T28_S__k141_176938||full",0.00241119572307189,16,12,24,0.0441872882844828
"T84_S__k141_1244872||full",0.000895974480961836,16,8,24,0.0291993621561371
"T92_S__k141_190901||full",0.000523126595685462,16,8,24,0.0247643937202889
"T52_D__k141_125251||full",0.000629232320949202,16,8,24,0.0263252837660094
"T12_S__k141_243445||full",0.00209067332898416,8,16,24,0.0406941832701145
"T16_S__k141_761062||full",0.00177132013351933,16,8,24,0.0383981608890215
"T92_S__k141_950036||full",0.00143879233478458,12,12,24,0.0349083316051522
"T108_S__k141_715402||full",8.72715676448614e-05,16,8,24,0.0163397069061258
"T8_S__k141_311313||full",0.00247210453533947,16,8,24,0.0441872882844828
"T60_S__k141_632307||full",0.00116344065420643,16,8,24,0.0318980288616093
"T100_S__k141_11340||full",0.000895974480961836,16,8,24,0.0291993621561371
"T88_D__k141_628295||full",0.000363831305264089,16,8,24,0.0222849259507213
"T8_S__k141_526376||full",0.000629232320949202,16,8,24,0.0263252837660094
"T104_S__k141_426707||full",0.0019809510908843,12,12,24,0.0395276058629358
"T16_S__k141_533930||full",0.00139378221932277,16,8,24,0.0349083316051522
"T92_S__k141_309816||full",0.000397047031746445,20,12,24,0.0231841025452687
"T88_S_k141_339591||full",0.000914655091116935,16,8,24,0.0294710024967471
"T16_D__k141_1313512||full",0.00161489985863488,16,8,24,0.0360398020064377
"T16_D__k141_571995||full",0.00316070467140768,8,16,24,0.0494560923511894
"T36_S__k141_426563||full",0.00185715791976791,20,12,24,0.0394135059394885
"T52_S_k141_811757||full",0.000450060739282848,12,12,24,0.0242683243402119
"T8_S__k141_1282086||full",0.00062311247025888,16,12,24,0.0263252837660094
"T56_S__k141_486605||full",0.00198043451364939,8,16,24,0.0395276058629358
"T12_S__k141_381420||full",0.000629232320949202,16,8,24,0.0263252837660094
"T32_S__k141_1327007||full",0.000314616160474601,12,12,24,0.0219379361484287
"T24_S__k141_618480||full",0.00209067332898416,8,16,24,0.0406941832701145
"T100_S__k141_55845||full",0.00206295261838478,8,16,24,0.040593885297512
"T104_S__k141_782574||full",0.000359684434981709,8,16,24,0.0222849259507213
"T4_S__k141_222257||full",0.00111537384619492,8,16,24,0.0318298907622438
"T32_S__k141_945049||full",0.00300543183192088,8,16,24,0.0490444918765397
"T64_S__k141_181442||full",0.00185183468504293,16,8,24,0.039333618476868
"T8_S__k141_484166||full",0.000488919114245499,16,12,24,0.0243358535905498
"T76_S__k141_755141||full",0.00241119572307189,12,12,24,0.0441872882844828
"T92_S__k141_803289||full",0.00024218681793713,12,12,24,0.0204688014294229
"T112_D__k141_793704||full",0.000257079975373155,16,12,24,0.0206678603286038
"T44_S__k141_1288594||full",0.000990475545442152,8,16,24,0.0307282189075417
"T16_S__k141_478143||full",0.00042960343295181,12,12,24,0.0237498117020436
"T80_S__k141_1137606||full",0.00101801057243063,16,8,24,0.0314014114660322
"T112_S__k141_285112||full",0.000990475545442152,8,16,24,0.0307282189075417
"T92_S__k141_597155||full",0.000947411391292494,16,8,24,0.0299388585833509
"T16_D__k141_274352||full",0.00171564449287438,16,8,24,0.0376121464467725
"T88_S_k141_1036430||full",0.000460639832149528,8,16,24,0.0242683243402119
"T24_S__k141_10727||full",0.00211157701309513,12,12,24,0.0409365298599564
"T12_S__k141_748611||full",0.00226609582406118,16,8,24,0.0427845959328011
"T28_S__k141_973897||full",0.00215320770748294,24,12,24,0.0415937546302289
