"X","Virus","taxonomy_g"
569,"T36_S__k141_892766||full","SCGC-AAA160-P02"
570,"T40_D__k141_1002649||full","TMED112"
571,"T40_D__k141_1002649||full","TMED112"
572,"T40_D__k141_100587||full","MGIIb-O5"
573,"T40_D__k141_1008134||full","Paludibacter"
574,"T40_D__k141_1023001||full","GCA-2711125"
575,"T40_D__k141_1031181||full","UBA7377"
576,"T40_D__k141_1045902||full","BRH-c54"
577,"T40_D__k141_1088544||full","Croceibacter"
578,"T40_D__k141_1092784||full","MGIIa-I"
579,"T40_D__k141_109443||full","DB6-IX"
580,"T40_D__k141_1140529||full_1","BRH-c54"
581,"T40_D__k141_1140615||full","GCA-2688965"
582,"T40_D__k141_1147344||full","GCA-2691145"
583,"T40_D__k141_119578||full_1","GCA-2697505"
584,"T40_D__k141_165197||full","Marinomonas"
585,"T40_D__k141_167756||full","ARS23"
586,"T40_D__k141_169002||full_1","GCA-2698665"
587,"T40_D__k141_186169||full","Croceibacter"
588,"T40_D__k141_188965||full","GCA-2704665"
589,"T40_D__k141_21561||full","Winogradskyella"
590,"T40_D__k141_21561||full","Winogradskyella"
591,"T40_D__k141_223754||full","TMED-70"
592,"T40_D__k141_227204||full","TMED-70"
593,"T40_D__k141_240979||full","ARS21"
594,"T40_D__k141_243699||full","Pedobacter"
595,"T40_D__k141_243907||full","GCA-2691145"
596,"T40_D__k141_247937||full","GCA-2704625"
597,"T40_D__k141_255244||full","Joostella"
598,"T40_D__k141_310811||full","Winogradskyella"
599,"T40_D__k141_311165||full","Hyphobacterium"
600,"T40_D__k141_313633||full","TMED198"
601,"T40_D__k141_316940||full","Prochlorococcus_B"
602,"T40_D__k141_319015||full","Winogradskyella"
603,"T40_D__k141_320230||full","Tenacibaculum"
604,"T40_D__k141_320238||full","Acinetobacter"
605,"T40_D__k141_320238||full","Acinetobacter"
606,"T40_D__k141_322569||full","TMED198"
607,"T40_D__k141_333402||full","Pusillimonas_A"
608,"T40_D__k141_336753||full","AEGEAN-183"
609,"T40_D__k141_35518||full","BRH-c54"
610,"T40_D__k141_356648||full","Prochlorococcus_A"
611,"T40_D__k141_358644||full","UBA7805"
612,"T40_D__k141_390402||full","GCA-2697505"
613,"T40_D__k141_406471||full","GCA-2689925"
614,"T40_D__k141_424371||full_1","GCA-2691145"
615,"T40_D__k141_43959||full","BRH-c54"
616,"T40_D__k141_446876||full","UBA11654"
617,"T40_D__k141_450411||full_1","VFHP01"
618,"T40_D__k141_451752||full","Croceibacter"
619,"T40_D__k141_453587||full","OM182"
620,"T40_D__k141_472690||full","Mf105b01"
621,"T40_D__k141_493966||full_1","GCA-2704665"
622,"T40_D__k141_501480||full","UBA148"
623,"T40_D__k141_532819||full","UBA11654"
624,"T40_D__k141_538741||full","ARS23"
625,"T40_D__k141_547953||full","Hyphobacterium"
626,"T40_D__k141_554610||full","GCA-2691145"
627,"T40_D__k141_558776||full","Prochlorococcus_B"
628,"T40_D__k141_560924||full","BACL21"
629,"T40_D__k141_57379||full","GCA-2688965"
630,"T40_D__k141_575644||full","UBA1096"
631,"T40_D__k141_576523||full","MB11C04"
632,"T40_D__k141_608898||full_1","MED-G11"
633,"T40_D__k141_613450||full","TMED-70"
634,"T40_D__k141_615191||full","SAR86A"
635,"T40_D__k141_619738||full","GCA-2697505"
636,"T40_D__k141_632575||full","OM182"
637,"T40_D__k141_677478||full","Marinomonas"
638,"T40_D__k141_678418||full","GCA-2689925"
639,"T40_D__k141_680626||full","TMED112"
640,"T40_D__k141_685610||full","UBA9145"
641,"T40_D__k141_691026||full","GCA-2689925"
642,"T40_D__k141_704908||full","Sediminibacterium"
643,"T40_D__k141_706036||full","Flavobacterium"
644,"T40_D__k141_707791||full","GCA-2691145"
645,"T40_D__k141_751371||full","UBA7916"
646,"T40_D__k141_752163||full","ARS23"
647,"T40_D__k141_753859||full","SAR86A"
648,"T40_D__k141_764730||full","Joostella"
649,"T40_D__k141_765127||full_1","Hyphobacterium"
650,"T40_D__k141_77295||full","ARS23"
651,"T40_D__k141_800085||full_1","SAR86A"
652,"T40_D__k141_81104||full","TMED112"
653,"T40_D__k141_812936||full","GCA-2697505"
654,"T40_D__k141_830925||full","ARS10"
655,"T40_D__k141_830925||full","UBA7916"
656,"T40_D__k141_833163||full","Pusillimonas_A"
657,"T40_D__k141_837304||full","Hyphobacterium"
658,"T40_D__k141_842472||full","MAG-121220-bin8"
659,"T40_D__k141_853177||full","TMED25"
660,"T40_D__k141_86518||full","GCA-2689925"
661,"T40_D__k141_891721||full","GCA-002700125"
662,"T40_D__k141_896145||full","GCA-2697505"
663,"T40_D__k141_923548||full","GCA-2691145"
664,"T40_D__k141_924957||full","TMED198"
665,"T40_D__k141_925408||full","GCA-2697505"
666,"T40_D__k141_939924||full","OM182"
667,"T40_D__k141_949105||full","GCA-002700125"
668,"T40_D__k141_95992||full","MGIIb-O5"
669,"T40_D__k141_969197||full","Prochlorococcus_A"
670,"T40_D__k141_981834||full","Streptococcus"
671,"T40_D__k141_983455||full","GCA-2689925"
672,"T40_S__k141_140741||full","ARS21"
673,"T40_S__k141_22095||full","Pelagibacter_A"
674,"T40_S__k141_230127||full","Winogradskyella"
675,"T40_S__k141_255429||full","GCA-002700125"
676,"T40_S__k141_277026||full","SAR86A"
677,"T40_S__k141_280071||full","Hyphobacterium"
678,"T40_S__k141_302511||0_partial","Halomonas"
679,"T40_S__k141_35062||full","MGIIa-L2"
680,"T40_S__k141_487855||full","TMED-70"
681,"T40_S__k141_511631||full","TMED25"
682,"T40_S__k141_519581||full","UBA7916"
683,"T40_S__k141_5426||full","Hyphobacterium"
684,"T40_S__k141_558115||full","Prochlorococcus_B"
685,"T40_S__k141_586438||full","TMED-70"
686,"T40_S__k141_636629||full","Winogradskyella"
687,"T40_S__k141_636629||full","DT-34"
688,"T40_S__k141_636629||full","Winogradskyella"
689,"T40_S__k141_702158||full","GCA-002700125"
690,"T40_S__k141_76409||full","GCA-2707915"
691,"T40_S__k141_845787||full","GCA-2691145"
692,"T40_S__k141_84602||full","GCA-2691145"
693,"T40_S__k141_992397||full","GCA-2689925"
694,"T44_S__k141_1026868||full","GCA-2691145"
695,"T44_S__k141_1070737||full","Pelagibacter"
696,"T44_S__k141_1170323||full","Acinetobacter"
697,"T44_S__k141_1290088||full","Oceanihabitans"
698,"T44_S__k141_148055||full","Reichenbachiella"
699,"T44_S__k141_2298||full","Pelagibacter_A"
700,"T44_S__k141_246310||full","TMED-70"
701,"T44_S__k141_261732||full","UBA10364"
702,"T44_S__k141_330296||full","MAG-120802"
703,"T44_S__k141_371468||full","BRH-c54"
704,"T44_S__k141_584916||full","ARS21"
705,"T44_S__k141_592521||full","SCGC-AAA160-P02"
706,"T44_S__k141_681285||full","Hydrogenovibrio"
707,"T44_S__k141_768169||full","Hyphobacterium"
708,"T44_S__k141_771022||full","GCA-2683775"
709,"T44_S__k141_78001||full","Flavobacterium"
710,"T44_S__k141_838991||full","MB11C04"
711,"T44_S__k141_874202||full","HIMB114"
712,"T44_S__k141_874202||full","Wolbachia"
713,"T44_S__k141_874202||full","Wolbachia"
714,"T44_S__k141_874202||full","Wolbachia"
715,"T48_S__k141_1009973||full","CAU-1491"
716,"T48_S__k141_1083958||full","Halomonas"
717,"T48_S__k141_1083958||full","Halomonas"
718,"T48_S__k141_112870||full","UBA7916"
719,"T48_S__k141_12201||full","Vibrio"
720,"T48_S__k141_12201||full","Vibrio"
721,"T48_S__k141_12201||full","Vibrio"
722,"T48_S__k141_12201||full","Vibrio"
723,"T48_S__k141_12201||full","Vibrio"
724,"T48_S__k141_12201||full","Vibrio"
725,"T48_S__k141_12201||full","Vibrio"
726,"T48_S__k141_12201||full","Vibrio"
727,"T48_S__k141_12201||full","Vibrio"
728,"T48_S__k141_13147||full","Methanosarcina"
729,"T48_S__k141_159128||full","TMED-70"
730,"T48_S__k141_223859||full","Hyphobacterium"
731,"T48_S__k141_226541||full","UBA1994"
732,"T48_S__k141_236248||0_partial","Halomonas"
733,"T48_S__k141_267122||full","Hyphobacterium"
734,"T48_S__k141_269426||full","GCA-2691145"
735,"T48_S__k141_273297||full","UBA8316"
736,"T48_S__k141_336318||full_1","Halomonas_C"
737,"T48_S__k141_366622||full","MED-G52"
738,"T48_S__k141_423171||full","CACKPV01"
739,"T48_S__k141_440614||full","Nostoc"
740,"T48_S__k141_476767||full","Joostella"
741,"T48_S__k141_476825||full","D2472"
742,"T48_S__k141_495504||full","Winogradskyella"
743,"T48_S__k141_495531||full","MarineAlpha5-Bin3"
744,"T48_S__k141_543395||full","ARS21"
745,"T48_S__k141_561003||full","TMED131"
746,"T48_S__k141_613633||full","UBA952"
747,"T48_S__k141_631903||full","Sediminibacterium"
748,"T48_S__k141_649167||full","TMED211"
749,"T48_S__k141_746242||full","UBA7446"
750,"T48_S__k141_809164||full","ARS21"
751,"T48_S__k141_809869||full","TMED131"
752,"T48_S__k141_809895||full","TMED-70"
753,"T48_S__k141_830182||0_partial_1","Halomonas"
754,"T48_S__k141_846153||full","Pusillimonas_A"
755,"T4_D_k141_1027309||full","Hyphobacterium"
756,"T4_D_k141_104294||full","GCA-2691145"
757,"T4_D_k141_1043421||full","GCA-002700125"
758,"T4_D_k141_104874||full","TMED211"
759,"T4_D_k141_1089965||full","SCGC-AAA160-P02"
760,"T4_D_k141_1091462||full","Pseudomonas_E"
761,"T4_D_k141_1092083||full","GCA-2689925"
762,"T4_D_k141_1094464||full","Hyphobacterium"
763,"T4_D_k141_1108624||full","SP79"
764,"T4_D_k141_1124327||full","Croceibacter"
765,"T4_D_k141_1130591||full","UBA4416"
766,"T4_D_k141_117091||full","Francisella"
767,"T4_D_k141_1206451||full","Dokdonia"
768,"T4_D_k141_1231514||full","Prevotella"
769,"T4_D_k141_1233783||full","TMED25"
770,"T4_D_k141_123416||full","Joostella"
771,"T4_D_k141_125886||full","Desulfoluna"
772,"T4_D_k141_1260714||full","Prochlorococcus_B"
773,"T4_D_k141_133563||full","Clostridioides"
774,"T4_D_k141_1344854||full","Prochlorococcus"
775,"T4_D_k141_140248||full","MGIIa-K1"
776,"T4_D_k141_140556||full","Brenneria"
777,"T4_D_k141_144496||full","Croceibacter"
778,"T4_D_k141_168632||full","ARS21"
779,"T4_D_k141_171102||full","B72-G16"
780,"T4_D_k141_178592||full","Flavobacterium"
781,"T4_D_k141_208444||full","GCA-2702235"
782,"T4_D_k141_219142||full","GCA-2698665"
783,"T4_D_k141_220365||full","MED-G82"
784,"T4_D_k141_234420||full","Alteromonas"
785,"T4_D_k141_245146||full","TMED15"
786,"T4_D_k141_270655||full","Vibrio"
787,"T4_D_k141_273217||full","GCA-2689925"
788,"T4_D_k141_283048||full","ARS10"
789,"T4_D_k141_295377||full","TMED25"
790,"T4_D_k141_339251||full","CAIJKW01"
791,"T4_D_k141_388546||full","GCA-2689925"
792,"T4_D_k141_40075||full","ARS21"
793,"T4_D_k141_408387||full","SAR86A"
794,"T4_D_k141_410917||full","Croceibacter"
795,"T4_D_k141_438539||full","ARS10"
796,"T4_D_k141_473128||full","JABSQH01"
797,"T4_D_k141_473607||full","Hyphobacterium"
798,"T4_D_k141_476916||full","Prochlorococcus_B"
799,"T4_D_k141_507757||full","Methanobacterium_B"
800,"T4_D_k141_514680||full","Croceibacter"
801,"T4_D_k141_518436||full","BRH-c54"
802,"T4_D_k141_537304||full","Winogradskyella"
803,"T4_D_k141_556||full","ARS21"
804,"T4_D_k141_57639||full","Hyphobacterium"
805,"T4_D_k141_581452||full","Sneathiella"
806,"T4_D_k141_605666||full","ARS10"
807,"T4_D_k141_617901||full","Croceibacter"
808,"T4_D_k141_635238||full","Prochlorococcus_B"
809,"T4_D_k141_678980||full","GCA-2697505"
810,"T4_D_k141_683916||full","Prochlorococcus_B"
811,"T4_D_k141_6854||full","Sediminibacterium"
812,"T4_D_k141_709967||full","Polaribacter"
813,"T4_D_k141_71277||full","Pelagibacter"
814,"T4_D_k141_716631||full","Sediminibacterium"
815,"T4_D_k141_71833||full","MED-G52"
816,"T4_D_k141_720750||full","GCA-002719095"
817,"T4_D_k141_722084||full","Hyphobacterium"
818,"T4_D_k141_724073||full","Prochlorococcus_A"
819,"T4_D_k141_724073||full","Prochlorococcus_A"
820,"T4_D_k141_724073||full","Prochlorococcus_A"
821,"T4_D_k141_725254||full","Prochlorococcus_A"
822,"T4_D_k141_743394||full_1","Streptococcus"
823,"T4_D_k141_748432||full","Hyphobacterium"
824,"T4_D_k141_763772||full","Winogradskyella"
825,"T4_D_k141_777082||full","UBA1994"
826,"T4_D_k141_778350||full","Seonamhaeicola"
827,"T4_D_k141_80092||full","TMED112"
828,"T4_D_k141_801002||full","Arsenophonus"
829,"T4_D_k141_80223||full","UBA9320"
830,"T4_D_k141_821099||full","AG-432-D11"
831,"T4_D_k141_825489||full","Prochlorococcus"
832,"T4_D_k141_825489||full","Prochlorococcus_B"
833,"T4_D_k141_836631||full","Prochlorococcus_A"
834,"T4_D_k141_879797||full","ARS10"
835,"T4_D_k141_88131||full","GCA-2691145"
836,"T4_D_k141_884429||full","Hyphobacterium"
837,"T4_D_k141_886084||full","Pelagibacter"
838,"T4_D_k141_88689||full","Croceibacter"
839,"T4_D_k141_890552||full","Croceibacter"
840,"T4_D_k141_91187||full","Prochlorococcus_A"
841,"T4_D_k141_920224||full","ARS23"
842,"T4_D_k141_933035||full","PRS1"
843,"T4_D_k141_989566||full","MS024-2A"
844,"T4_S__k141_100299||full","Gracilimonas"
845,"T4_S__k141_1065194||full","GCA-2691145"
846,"T4_S__k141_108609||full","Croceibacter"
847,"T4_S__k141_109888||full","Clostridium"
848,"T4_S__k141_1102760||full","B72-G16"
849,"T4_S__k141_1106304||full","TMED123"
850,"T4_S__k141_1112751||full","MB11C04"
851,"T4_S__k141_1219961||full","GCA-2698665"
852,"T4_S__k141_1272457||full","GCA-2691145"
853,"T4_S__k141_127782||0_partial_1","Alteromonas"
854,"T4_S__k141_1284171||full","ARS21"
855,"T4_S__k141_1287496||full","TMED123"
856,"T4_S__k141_169290||full","Hyphobacterium"
857,"T4_S__k141_199141||full","UBA952"
858,"T4_S__k141_209272||full","Prochlorococcus_C"
859,"T4_S__k141_225384||full","Hyphobacterium"
860,"T4_S__k141_264781||full","Pelagibacter"
861,"T4_S__k141_269038||full","ARS21"
862,"T4_S__k141_269038||full","TMED15"
863,"T4_S__k141_361280||0_partial_1","Alteromonas"
864,"T4_S__k141_424602||full","TMED211"
865,"T4_S__k141_433258||full","UBA1994"
866,"T4_S__k141_509165||full","TMED-70"
867,"T4_S__k141_518814||full","PNOQ01"
868,"T4_S__k141_617955||full","Fulvivirga"
869,"T4_S__k141_680300||full","SCGC-AAA076-P13"
870,"T4_S__k141_715357||full","Pelagibacter"
871,"T4_S__k141_744699||full","ARS21"
872,"T4_S__k141_767438||full","AG-337-I02"
873,"T4_S__k141_856545||full","B72-G16"
874,"T4_S__k141_881745||full","ARS21"
875,"T4_S__k141_934920||full","Tenacibaculum"
876,"T4_S__k141_937412||full","HIMB59"
877,"T4_S__k141_940188||full","ARS21"
878,"T4_S__k141_941084||full","GCA-2691145"
879,"T4_S__k141_977802||full","TMED-70"
880,"T52_D__k141_110639||full","GCA-2697505"
881,"T52_D__k141_123852||full","UBA10066"
882,"T52_D__k141_138566||full","Prochlorococcus_B"
883,"T52_D__k141_150105||full","Hyphobacterium"
884,"T52_D__k141_176312||full","UBA12191"
885,"T52_D__k141_182014||full","ARS21"
886,"T52_D__k141_199931||full","GCA-2697505"
887,"T52_D__k141_207315||full","TMED123"
888,"T52_D__k141_226198||full","Epulopiscium_A"
889,"T52_D__k141_236705||full","OM182"
890,"T52_D__k141_262594||full","Prochlorococcus_B"
891,"T52_D__k141_262594||full","Prochlorococcus_B"
892,"T52_D__k141_262594||full","Prochlorococcus_B"
893,"T52_D__k141_262594||full","Prochlorococcus_B"
894,"T52_D__k141_290769||full","ARS21"
895,"T52_D__k141_293103||full","Actinomarina"
896,"T52_D__k141_313033||full","ARS21"
897,"T52_D__k141_322917||full","Joostella"
898,"T52_D__k141_348799||full","Hyphobacterium"
899,"T52_D__k141_363019||full","Flaviramulus_A"
900,"T52_D__k141_368459||full","Prochlorococcus_B"
901,"T52_D__k141_402399||full","ARS21"
902,"T52_D__k141_410430||full","BACL11"
903,"T52_D__k141_417518||full","TMED112"
904,"T52_D__k141_423151||full","MedAcidi-G1"
905,"T52_D__k141_427450||full","MarineAlpha5-Bin3"
906,"T52_D__k141_440609||full","Prochlorococcus_B"
907,"T52_D__k141_492485||full","AEGEAN-183"
908,"T52_D__k141_513000||full","BRH-c54"
909,"T52_D__k141_515565||full","GCA-2689925"
910,"T52_D__k141_536111||full","Prochlorococcus_B"
911,"T52_D__k141_541048||full","Prochlorococcus"
912,"T52_D__k141_561364||full","Croceibacter"
913,"T52_D__k141_562409||full","UBA7916"
914,"T52_D__k141_627562||full","TMED-70"
915,"T52_D__k141_654806||full","Dokdonia"
916,"T52_D__k141_660060||full","Prochlorococcus_B"
917,"T52_D__k141_663007||full","ARS10"
918,"T52_D__k141_68367||full","Clostridium"
919,"T52_D__k141_686747||full","Vibrio"
920,"T52_D__k141_723425||full","Hyphobacterium"
921,"T52_D__k141_73517||full","Marinifilum"
922,"T52_D__k141_76866||full","Croceibacter"
923,"T52_D__k141_78574||full","Pelagibacter"
924,"T52_D__k141_794572||full","UBA12191"
925,"T52_D__k141_823825||full","BACL21"
926,"T52_D__k141_83037||full","Croceibacter"
927,"T52_D__k141_853754||full","GCA-2697505"
928,"T52_D__k141_854381||full","Wolbachia"
929,"T52_D__k141_901649||full","Flavobacterium"
930,"T52_D__k141_9142||full","Serratia_A"
931,"T52_D__k141_929769||full","UBA8316"
932,"T52_D__k141_93662||full","Mf105b01"
933,"T52_D__k141_937787||full","Hyphobacterium"
934,"T52_S_k141_1037699||full","GCA-2691145"
935,"T52_S_k141_1044865||full","Hyphobacterium"
936,"T52_S_k141_1074443||full","UBA10364"
937,"T52_S_k141_1138155||full","MGIIa-L2"
938,"T52_S_k141_1145754||full","ARS21"
939,"T52_S_k141_1178759||full","Xenorhabdus"
940,"T52_S_k141_1191848||full","Rhodoferax"
941,"T52_S_k141_1191848||full","Rhodoferax"
942,"T52_S_k141_1262374||full_1","UBA7377"
943,"T52_S_k141_1269821||full","SAR86A"
944,"T52_S_k141_18035||full","Muricauda"
945,"T52_S_k141_239594||full","TMED108"
946,"T52_S_k141_243921||full","Joostella"
947,"T52_S_k141_246255||full","UBA854"
948,"T52_S_k141_279005||full","UBA7377"
949,"T52_S_k141_31327||full","Seonamhaeicola"
950,"T52_S_k141_348769||full","TMED112"
951,"T52_S_k141_396485||full","PRS1"
952,"T52_S_k141_423127||full","Vibrio"
953,"T52_S_k141_501369||full","Liquorilactobacillus"
954,"T52_S_k141_559015||full","GCA-2689995"
955,"T52_S_k141_566961||full","Hyphobacterium"
956,"T52_S_k141_571888||full","GCA-2689925"
957,"T52_S_k141_5847||full_1","UBA7916"
958,"T52_S_k141_615173||full","UBA1096"
959,"T52_S_k141_615769||full","GCA-2691145"
960,"T52_S_k141_715161||full","TMED123"
961,"T52_S_k141_720708||full","Actinomarina"
962,"T52_S_k141_725985||full","HIMB114"
963,"T52_S_k141_756613||full","GCA-2697345"
964,"T52_S_k141_846015||full","UBA7377"
965,"T52_S_k141_8754||full","CACNXK01"
966,"T52_S_k141_875601||full","SAR86A"
967,"T52_S_k141_875601||full","SAR86A"
968,"T52_S_k141_883183||full","Sediminibacterium"
969,"T52_S_k141_887164||full","AG-337-I02"
970,"T52_S_k141_887164||full","AG-337-I02"
971,"T52_S_k141_887164||full","AG-337-I02"
972,"T52_S_k141_887164||full","AG-337-I02"
973,"T52_S_k141_888683||full","UBA9973"
974,"T52_S_k141_911134||full","TMED-70"
975,"T56_S__k141_11714||full","TMED-70"
976,"T56_S__k141_144265||full","AG-337-I02"
977,"T56_S__k141_522975||full","Winogradskyella"
978,"T56_S__k141_551530||full","Flavobacterium"
979,"T56_S__k141_572780||full","MB11C04"
980,"T56_S__k141_693099||full","UBA7377"
981,"T56_S__k141_698033||full","UBA10364"
982,"T56_S__k141_782300||full","Brumimicrobium"
983,"T56_S__k141_823945||full","Winogradskyella"
984,"T56_S__k141_833998||full","MED-G82"
985,"T56_S__k141_95779||full","Prochlorococcus_A"
986,"T56_S__k141_95800||full","Prochlorococcus_A"
987,"T56_S__k141_961992||full","Hyphobacterium"
988,"T56_S__k141_963929||full","ARS21"
989,"T60_S__k141_1063309||full","SAR86A"
990,"T60_S__k141_119999||full","TMED131"
991,"T60_S__k141_126754||full","SAR86A"
992,"T60_S__k141_223517||full","GCA-2691145"
993,"T60_S__k141_270345||full","Pelagibacter_A"
994,"T60_S__k141_271108||full","Methanobrevibacter"
995,"T60_S__k141_341808||full","Actinomarina"
996,"T60_S__k141_366027||full","Flavobacterium"
997,"T60_S__k141_401223||full","UBA7916"
998,"T60_S__k141_445019||full","TMED-70"
999,"T60_S__k141_469677||full","TMED48"
1000,"T60_S__k141_480436||full","UBA10364"
1001,"T60_S__k141_612270||full","HIMB59"
1002,"T60_S__k141_644||full","Pelagibacter"
1003,"T60_S__k141_674230||full","Pseudomonas_E"
1004,"T60_S__k141_745248||full","Hyphobacterium"
1005,"T60_S__k141_75218||full","UBA7377"
1006,"T60_S__k141_802406||full","MarineAlpha5-Bin3"
1007,"T60_S__k141_809896||full","Vibrio"
1008,"T60_S__k141_824074||full","Hyphobacterium"
1009,"T60_S__k141_832294||full_1","TMED108"
1010,"T60_S__k141_844982||full","UBA7377"
1011,"T60_S__k141_880099||full","SW10"
1012,"T60_S__k141_889495||full","Hyphobacterium"
1013,"T60_S__k141_957486||full","GCA-002697625"
1014,"T64_D__k141_114434||full","ARS10"
1015,"T64_D__k141_119267||full","ARS21"
1016,"T64_D__k141_164306||full","UBA3478"
1017,"T64_D__k141_166269||full","Prochlorococcus_A"
1018,"T64_D__k141_166484||full","Sediminibacterium"
1019,"T64_D__k141_177457||full","Desulfoluna"
1020,"T64_D__k141_181803||full","AG-337-I02"
